1546363059.9353	-0.045
1546363059.9609	-0.045
1546363059.9981	-0.045
1546363060.0249	-0.045
1546363060.0607	-0.045
1546363060.0862	-0.045
1546363060.1234	-0.045
1546363060.1503	-0.045
1546363060.1858	-0.045
1546363060.2127	-0.045
1546363060.2489	-0.045
1546363060.2754	-0.045
1546363060.3112	-0.045
1546363060.3381	-0.045
1546363060.3736	-0.045
1546363060.4006	-0.045
1546363060.4503	-0.047
1546363060.4771	-0.047
1546363060.5129	-0.047
1546363060.5399	-0.047
1546363060.5763	-0.047
1546363060.6025	-0.047
1546363060.6382	-0.047
1546363060.6651	-0.047
1546363060.7008	-0.047
1546363060.7276	-0.047
1546363060.7634	-0.047
1546363060.7902	-0.047
1546363060.8261	-0.047
1546363060.8531	-0.047
1546363060.8885	-0.047
1546363060.9154	-0.047
1546363060.9650	-0.047
1546363060.9920	-0.047
1546363061.0275	-0.047
1546363061.0531	-0.047
1546363061.0903	-0.047
1546363061.1173	-0.047
1546363061.1530	-0.047
1546363061.1797	-0.047
1546363061.2154	-0.047
1546363061.2424	-0.047
1546363061.2781	-0.047
1546363061.3050	-0.047
1546363061.3408	-0.047
1546363061.3674	-0.047
1546363061.4032	-0.047
1546363061.4286	-0.047
1546363061.4799	-0.044
1546363061.5069	-0.044
1546363061.5427	-0.044
1546363061.5695	-0.044
1546363061.6052	-0.044
1546363061.6320	-0.044
1546363061.6677	-0.044
1546363061.6932	-0.044
1546363061.7304	-0.044
1546363061.7573	-0.044
1546363061.7931	-0.044
1546363061.8200	-0.044
1546363061.8557	-0.044
1546363061.8825	-0.044
1546363061.9183	-0.044
1546363061.9452	-0.044
1546363061.9949	-0.035
1546363062.0216	-0.035
1546363062.0585	-0.035
1546363062.0843	-0.035
1546363062.1202	-0.035
1546363062.1471	-0.035
1546363062.1827	-0.035
1546363062.2084	-0.035
1546363062.2455	-0.035
1546363062.2723	-0.035
1546363062.3080	-0.035
1546363062.3349	-0.035
1546363062.3706	-0.035
1546363062.3963	-0.035
1546363062.4334	-0.035
1546363062.4603	-0.035
1546363062.5073	-0.023
1546363062.5332	-0.023
1546363062.5614	-0.023
1546363062.5868	-0.023
1546363062.6138	-0.023
1546363062.6394	-0.023
1546363062.6661	-0.023
1546363062.6930	-0.023
1546363062.7193	-0.023
1546363062.7462	-0.023
1546363062.7724	-0.023
1546363062.7981	-0.023
1546363062.8255	-0.023
1546363062.8512	-0.023
1546363062.8788	-0.023
1546363062.9058	-0.023
1546363062.9318	-0.023
1546363062.9574	-0.023
1546363062.9852	-0.023
1546363063.0119	-0.023
1546363063.0384	-0.023
1546363063.0652	-0.023
1546363063.0935	-0.023
1546363063.1194	-0.023
1546363063.1476	-0.023
1546363063.1731	-0.023
1546363063.1999	-0.023
1546363063.2268	-0.023
1546363063.2535	-0.023
1546363063.2804	-0.023
1546363063.3150	-0.023
1546363063.3419	-0.023
1546363063.3775	-0.023
1546363063.4047	-0.023
1546363063.4404	-0.023
1546363063.4672	-0.023
1546363063.5029	-0.023
1546363063.5285	-0.023
1546363063.5651	-0.023
1546363063.5918	-0.023
1546363063.6268	-0.023
1546363063.6537	-0.023
1546363063.6882	-0.023
1546363063.7141	-0.023
1546363063.7640	-0.001
1546363063.7908	-0.001
1546363063.8254	-0.001
1546363063.8523	-0.001
1546363063.8868	-0.001
1546363063.9138	-0.001
1546363063.9486	-0.001
1546363063.9753	-0.001
1546363064.0100	-0.001
1546363064.0368	-0.001
1546363064.0712	-0.001
1546363064.0970	-0.001
1546363064.1328	-0.001
1546363064.1597	-0.001
1546363064.1943	-0.001
1546363064.2212	-0.001
1546363064.2687	0.006
1546363064.2956	0.006
1546363064.3303	0.006
1546363064.3571	0.006
1546363064.3919	0.006
1546363064.4187	0.006
1546363064.4536	0.006
1546363064.4804	0.006
1546363064.5151	0.006
1546363064.5418	0.006
1546363064.5764	0.006
1546363064.6021	0.006
1546363064.6382	0.006
1546363064.6650	0.006
1546363064.6998	0.006
1546363064.7264	0.006
1546363064.7741	0.010
1546363064.8011	0.010
1546363064.8358	0.010
1546363064.8626	0.010
1546363064.8973	0.010
1546363064.9229	0.010
1546363064.9589	0.010
1546363064.9858	0.010
1546363065.0204	0.010
1546363065.0473	0.010
1546363065.0820	0.010
1546363065.1088	0.010
1546363065.1435	0.010
1546363065.1703	0.010
1546363065.2050	0.010
1546363065.2318	0.010
1546363065.2794	0.015
1546363065.3051	0.015
1546363065.3411	0.015
1546363065.3679	0.015
1546363065.4027	0.015
1546363065.4295	0.015
1546363065.4643	0.015
1546363065.4912	0.015
1546363065.5258	0.015
1546363065.5527	0.015
1546363065.5873	0.015
1546363065.6142	0.015
1546363065.6490	0.015
1546363065.6758	0.015
1546363065.7106	0.015
1546363065.7373	0.015
1546363065.7851	0.018
1546363065.8117	0.018
1546363065.8467	0.018
1546363065.8734	0.018
1546363065.9082	0.018
1546363065.9350	0.018
1546363065.9697	0.018
1546363065.9967	0.018
1546363066.0311	0.018
1546363066.0567	0.018
1546363066.0928	0.018
1546363066.1195	0.018
1546363066.1542	0.018
1546363066.1800	0.018
1546363066.2158	0.018
1546363066.2415	0.018
1546363066.2903	0.021
1546363066.3159	0.021
1546363066.3521	0.021
1546363066.3788	0.021
1546363066.4136	0.021
1546363066.4405	0.021
1546363066.4750	0.021
1546363066.5019	0.021
1546363066.5366	0.021
1546363066.5634	0.021
1546363066.5981	0.021
1546363066.6250	0.021
1546363066.6596	0.021
1546363066.6863	0.021
1546363066.7212	0.021
1546363066.7480	0.021
1546363066.7957	0.024
1546363066.8224	0.024
1546363066.8573	0.024
1546363066.8840	0.024
1546363066.9188	0.024
1546363066.9459	0.024
1546363066.9803	0.024
1546363067.0072	0.024
1546363067.0419	0.024
1546363067.0687	0.024
1546363067.1035	0.024
1546363067.1302	0.024
1546363067.1649	0.024
1546363067.1918	0.024
1546363067.2267	0.024
1546363067.2533	0.024
1546363067.3009	0.026
1546363067.3278	0.026
1546363067.3625	0.026
1546363067.3894	0.026
1546363067.4241	0.026
1546363067.4510	0.026
1546363067.4856	0.026
1546363067.5124	0.026
1546363067.5471	0.026
1546363067.5736	0.026
1546363067.6085	0.026
1546363067.6353	0.026
1546363067.6701	0.026
1546363067.6972	0.026
1546363067.7316	0.026
1546363067.7585	0.026
1546363067.8060	0.028
1546363067.8329	0.028
1546363067.8676	0.028
1546363067.8949	0.028
1546363067.9295	0.028
1546363067.9561	0.028
1546363067.9907	0.028
1546363068.0173	0.028
1546363068.0521	0.028
1546363068.0789	0.028
1546363068.1137	0.028
1546363068.1405	0.028
1546363068.1754	0.028
1546363068.2020	0.028
1546363068.2366	0.028
1546363068.2634	0.028
1546363068.3112	0.031
1546363068.3380	0.031
1546363068.3727	0.031
1546363068.3996	0.031
1546363068.4343	0.031
1546363068.4610	0.031
1546363068.4956	0.031
1546363068.5224	0.031
1546363068.5572	0.031
1546363068.5840	0.031
1546363068.6187	0.031
1546363068.6456	0.031
1546363068.6802	0.031
1546363068.7059	0.031
1546363068.7419	0.031
1546363068.7686	0.031
1546363068.8165	0.033
1546363068.8433	0.033
1546363068.8781	0.033
1546363068.9049	0.033
1546363068.9398	0.033
1546363068.9665	0.033
1546363069.0014	0.033
1546363069.0281	0.033
1546363069.0627	0.033
1546363069.0883	0.033
1546363069.1245	0.033
1546363069.1513	0.033
1546363069.1859	0.033
1546363069.2128	0.033
1546363069.2475	0.033
1546363069.2743	0.033
1546363069.3221	0.034
1546363069.3489	0.034
1546363069.3836	0.034
1546363069.4091	0.034
1546363069.4454	0.034
1546363069.4722	0.034
1546363069.5068	0.034
1546363069.5336	0.034
1546363069.5685	0.034
1546363069.5953	0.034
1546363069.6301	0.034
1546363069.6567	0.034
1546363069.6915	0.034
1546363069.7183	0.034
1546363069.7529	0.034
1546363069.7797	0.034
1546363069.8274	0.036
1546363069.8543	0.036
1546363069.8892	0.036
1546363069.9161	0.036
1546363069.9507	0.036
1546363069.9775	0.036
1546363070.0121	0.036
1546363070.0391	0.036
1546363070.0736	0.036
1546363070.0993	0.036
1546363070.1353	0.036
1546363070.1622	0.036
1546363070.1967	0.036
1546363070.2224	0.036
1546363070.2584	0.036
1546363070.2853	0.036
1546363070.3328	0.037
1546363070.3597	0.037
1546363070.3946	0.037
1546363070.4213	0.037
1546363070.4561	0.037
1546363070.4816	0.037
1546363070.5176	0.037
1546363070.5445	0.037
1546363070.5792	0.037
1546363070.6060	0.037
1546363070.6408	0.037
1546363070.6675	0.037
1546363070.7023	0.037
1546363070.7290	0.037
1546363070.7637	0.037
1546363070.7906	0.037
1546363070.8383	0.038
1546363070.8650	0.038
1546363070.8998	0.038
1546363070.9266	0.038
1546363070.9615	0.038
1546363070.9884	0.038
1546363071.0229	0.038
1546363071.0485	0.038
1546363071.0844	0.038
1546363071.1113	0.038
1546363071.1458	0.038
1546363071.1715	0.038
1546363071.2075	0.038
1546363071.2345	0.038
1546363071.2690	0.038
1546363071.2959	0.038
1546363071.3436	0.040
1546363071.3703	0.040
1546363071.4052	0.040
1546363071.4320	0.040
1546363071.4666	0.040
1546363071.4936	0.040
1546363071.5285	0.040
1546363071.5550	0.040
1546363071.5898	0.040
1546363071.6165	0.040
1546363071.6516	0.040
1546363071.6781	0.040
1546363071.7129	0.040
1546363071.7400	0.040
1546363071.7743	0.040
